Product Name,SKU,Barcode,Description,Category,Cost Price (₦),Selling Price (₦),Stock Qty,Reorder Level,Reorder Qty,Tax Rate (%),Active
MENOPACE PLUS X 56 TABS PACK,MENOPACEPLUS-2319,,,PHARMACY,21800.00,28300.00,1,5,0,7.5,TRUE
MENOPACE TABS X 30 PACK,MENOPACETABS-2320,,,PHARMACY,10650.00,14500.00,0,5,0,7.5,TRUE
MENTHODEX LOZENGES  X 24 SACHET,MENTHODEXLOZ-2321,,,PHARMACY,0.00,500.00,0,5,0,7.5,TRUE
MENTHODEX SYR 100MLS,MENTHODEXSYR-2322,,,PHARMACY,5200.00,7100.00,12,5,0,7.5,TRUE
MENTHODEX SYR 200ML BOTTLE,MENTHODEXSYR-2323,,,PHARMACY,7500.00,10200.00,4,5,0,7.5,TRUE
MENTHOLATED DUSTING POWDER,6154000015329,,,COSMETICS,1881.00,0.00,0,5,0,7.5,TRUE
MENTOS CHEWY DRAGES/GUM/SWEET 3/100,MENTOSCHEWYD-2325,,,CHOCOLATES,67.00,100.00,75,5,0,7.5,TRUE
MENTOS GUM JAR B/S,MENTOSGUMJAR-2326,,,CHOCOLATES,2833.33,3400.00,34,5,0,7.5,TRUE
MENTOS GUM JAR S/S FOREIGN,MENTOSGUMJAR-2327,,,PHARMACY,2166.67,2600.00,35,5,0,7.5,TRUE
MENTOS GUM JAR S/S NIG,MENTOSGUMJAR-2328,,,CHOCOLATES,1833.33,2200.00,34,5,0,7.5,TRUE
MENTOS GUM SACHET,MENTOSGUMSAC-2329,,,FOOD ITEMS,291.67,400.00,50,5,0,7.5,TRUE
MENTOS GUM SMALLEST JAR,MENTOSGUMSMA-2330,,,PHARMACY,800.00,1000.00,39,5,0,7.5,TRUE
MENTOS LONG PCS,MENTOSLONGPC-2331,,,CHOCOLATES,177.18,400.00,0,5,0,7.5,TRUE
MEPIRYL TABS 2MG X 30 BLISTER,MEPIRYLTABS2-2332,,,PHARMACY,633.33,900.00,4,5,0,7.5,TRUE
MEPIRYL TABS 4MG X 30 BLISTER,MEPIRYLTABS4-2333,,,PHARMACY,1088.33,1500.00,6,5,0,7.5,TRUE
MEPISAN CREAM 20G X 1 TUBE,MEPISANCREAM-2334,,,PHARMACY,693.00,1000.00,0,5,0,7.5,TRUE
MEPRASIL  20MG CAP X 14 PACK,MEPRASIL20MG-2335,,,PHARMACY,1200.00,1700.00,28,5,0,7.5,TRUE
MEROPENEM INJ CLARION,MEROPENEMINJ-2336,,,PHARMACY,7000.00,9100.00,3,5,0,7.5,TRUE
MESOFIN TABLET,MESOFINTABLE-2337,,,PHARMACY,300.00,400.00,1,5,0,7.5,TRUE
MESO-KET SHAMPOO 2% 120ML,MESOKETSHAMP-2338,,,PHARMACY,7280.00,9800.00,2,5,0,7.5,TRUE
METAP XL 25MG BLISTER METOPROLOL,METAPXL25MGB-2339,,,PHARMACY,766.67,1500.00,6,5,0,7.5,TRUE
METAP XL 50MG BLISTER METOPROLOL,METAPXL50MGB-2340,,,PHARMACY,999.33,1800.00,6,5,0,7.5,TRUE
METAPRIM TAB BLISTER,METAPRIMTABB-2341,,,PHARMACY,59.12,200.00,41,5,0,7.5,TRUE
METFORMIN (SANDOZ)  TABS 500MG BLISTER,METFORMINSAN-2342,,,PHARMACY,194.44,300.00,0,5,0,7.5,TRUE
METFORMIN ACCESS 1000MG TAB.,METFORMINACC-2343,,,PHARMACY,262.50,400.00,0,5,0,7.5,TRUE
METFORMIN TABS 500MG LIFEBACK BLISTER,METFORMINTAB-2344,,,PHARMACY,266.67,400.00,74,5,0,7.5,TRUE
METFORMIN(SANDOZ) TABS 1000MG X BLISTER,METFORMINSAN-2345,,,PHARMACY,429.79,600.00,0,5,0,7.5,TRUE
METHOCARBAMOL 500MG PACK,METHOCARBAMO-2346,,,PHARMACY,900.00,1300.00,6,5,0,7.5,TRUE
METHOTREXATE (EBEWE) TABS 2.5MG PCS,METHOTREXATE-2347,,,System,0.00,60.00,0,5,0,7.5,TRUE
METHYLATED SPIRIT (MOKO)   200M BOTTLE,METHYLATEDSP-2348,,,PHARMACY,1100.00,1600.00,63,5,0,7.5,TRUE
METHYLATED SPIRIT (ROYAL PRIEST BOTTLE,METHYLATEDSP-2349,,,System,350.00,450.00,23,5,0,7.5,TRUE
METHYLATED SPIRIT 100ML LAONXY 100MLBO,METHYLATEDSP-2350,,,PHARMACY,200.00,300.00,11,5,0,7.5,TRUE
METHYLATED SPIRIT 100ML QUEEN 100ML,METHYLATEDSP-2351,,,PHARMACY,200.00,400.00,13,5,0,7.5,TRUE
METHYLATED SPIRIT 100ML QUICK AID,METHYLATEDSP-2352,,,PHARMACY,200.00,300.00,93,5,0,7.5,TRUE
METHYLATED SPIRIT 200ML (APPACO) BOTTLE,METHYLATEDSP-2353,,,System,450.00,700.00,16,5,0,7.5,TRUE
METHYLATED SPIRIT 200ML(GALWAYS BOTTLE,METHYLATEDSP-2354,,,PHARMACY,910.00,1300.00,2,5,0,7.5,TRUE
METHYLATED SPIRIT FAITH BOTTLE,METHYLATEDSP-2355,,,System,0.00,450.00,0,5,0,7.5,TRUE
METHYLATED SPIRIT(LA ONYI)  200 BOTTLE,METHYLATEDSP-2356,,,PHARMACY,288.13,400.00,1,5,0,7.5,TRUE
METHYLDOPA (KETHA),METHYLDOPAKE-2357,,,PHARMACY,330.00,500.00,47,5,0,7.5,TRUE
METOCLOPRAMIDE (TEVA)  TABS 10M BLISTER,METOCLOPRAMI-2358,,,System,0.00,350.00,0,5,0,7.5,TRUE
METOCLOPRAMIDE (UNBRA) TAB BLISTER,METOCLOPRAMI-2359,,,System,0.00,200.00,0,5,0,7.5,TRUE
METOCLOPRAMIDE (UNBRANDED)  INJ AMPOULES,METOCLOPRAMI-2360,,,PHARMACY,43.73,70.00,39,5,0,7.5,TRUE
METOPROLOL (BRISTOL) 50MG X 28 SACHET,METOPROLOLBR-2361,,,System,0.00,1500.00,0,5,0,7.5,TRUE
METOPROLOL TABS 100MG X 56 [TEV BLISTER,METOPROLOLTA-2362,,,System,0.00,1100.00,0,5,0,7.5,TRUE
METOZ TABS 2.5MG X 30 BLISTER,METOZTABS25M-2363,,,System,0.00,1500.00,0,5,0,7.5,TRUE
METOZ TABS 5MG X 100 BLISTER,METOZTABS5MG-2364,,,System,5283.33,7200.00,5,5,0,7.5,TRUE
METRONE SUSP FIDSON,METRONESUSPF-2365,,,PHARMACY,565.00,800.00,0,5,0,7.5,TRUE
METRONE TAB 400MG FIDSON,METRONETAB40-2366,,,PHARMACY,145.00,300.00,130,5,0,7.5,TRUE
METRONIDAZOLE  IV INFUSION 100M BOTTLE,METRONIDAZOL-2367,,,PHARMACY,450.00,650.00,70,5,0,7.5,TRUE
METROTAB 400MG BLISTER,METROTAB400M-2368,,,PHARMACY,140.00,200.00,0,5,0,7.5,TRUE
MICARDIS TABS 40MG X 28 BLISTER,MICARDISTABS-2369,,,System,0.00,2500.00,0,5,0,7.5,TRUE
MICARDIS TABS 80MG X 28 BLISTER,MICARDISTABS-2370,,,System,3381.00,4400.00,4,5,0,7.5,TRUE
MICH CHOCOLATE,MICHCHOCOLAT-2371,,,CHOCOLATES,229.17,350.00,3,5,0,7.5,TRUE
MICOZOL PLUS TABS  X 7 PACK,MICOZOLPLUST-2372,,,System,0.00,1000.00,0,5,0,7.5,TRUE
MICRO DROP X 1 PACK,MICRODROPX1P-2373,,,System,0.00,3200.00,0,5,0,7.5,TRUE
MICRO POST EYEDROP PACK,MICROPOSTEYE-2374,,,PHARMACY,5800.00,7800.00,0,5,0,7.5,TRUE
MICROGYNON TABS 30MG X 21 PACK,MICROGYNONTA-2375,,,System,725.77,1000.00,0,5,0,7.5,TRUE
MICROGYNON( ORAL CONTRACEPT) TA BLISTER,MICROGYNONOR-2376,,,PHARMACY,0.00,400.00,0,5,0,7.5,TRUE
MICROLAX SUPP. X1PCS,MICROLAXSUPP-2377,,,PHARMACY,232.50,300.00,38,5,0,7.5,TRUE
MICROMOX EYEDROP PCS,MICROMOXEYED-2378,,,PHARMACY,1125.39,1700.00,0,5,0,7.5,TRUE
MICROMOX TABS 400MG X 1 PACK,MICROMOXTABS-2379,,,PHARMACY,6890.00,9300.00,0,5,0,7.5,TRUE
MICROSOL EYEDROP,MICROSOLEYED-2380,,,PHARMACY,3415.00,4600.00,1,5,0,7.5,TRUE
MIDOZOL EYE DROP 5ML,MIDOZOLEYEDR-2381,,,PHARMACY,4475.00,6100.00,1,5,0,7.5,TRUE
MIFEPAK TABS PACK,MIFEPAKTABSP-2382,,,PHARMACY,3875.00,5500.00,6,5,0,7.5,TRUE
MIKOPAN 10MG SACHET,MIKOPAN10MGS-2383,,,PHARMACY,150.00,200.00,14,5,0,7.5,TRUE
MILK OF MAGNESIUM GREENS BOTTLE,MILKOFMAGNES-2384,,,PHARMACY,6160.00,8000.00,0,5,0,7.5,TRUE
MILK TEETH PASTE 50ML X 1 TUBE,MILKTEETHPAS-2385,,,HOUSEHOLD ITEMS,583.33,700.00,16,5,0,7.5,TRUE
MILO REFILL 400G,MILOREFILL40-2386,,,FOOD ITEMS,3350.00,3900.00,34,5,0,7.5,TRUE
MILO REFILL 800G,MILOREFILL80-2387,,,FOOD ITEMS,6500.00,7500.00,26,5,0,7.5,TRUE
MILO TIN 1.8KG TIN,MILOTIN18KGT-2388,,,DRINKS AND BEVERAGES,0.00,14200.00,0,5,0,7.5,TRUE
MILO TIN 400G TIN,MILOTIN400GT-2389,,,FOOD ITEMS,6875.00,7900.00,24,5,0,7.5,TRUE
MIM CAPS PACK,MIMCAPSPACK-2390,,,PHARMACY,1300.00,1800.00,19,5,0,7.5,TRUE
MIM SYR 100ML X 1 BOTTLE,MIMSYR100MLX-2391,,,System,680.00,1000.00,16,5,0,7.5,TRUE
MIM SYR 300ML BOTTLE,MIMSYR300MLB-2392,,,PHARMACY,1430.00,2000.00,9,5,0,7.5,TRUE
MIMGLOBIN SYR 200ML BOTTLE,MIMGLOBINSYR-2393,,,PHARMACY,3100.00,4200.00,11,5,0,7.5,TRUE
MINATE CREAM 20G MICONAZOLE,MINATECREAM2-2394,,,PHARMACY,630.00,1200.00,2,5,0,7.5,TRUE
MIRAMOX 125MG SUSP 100ML,MIRAMOX125MG-2395,,,PHARMACY,0.00,1000.00,0,5,0,7.5,TRUE
MIRAMOX SUSP 250MG,MIRAMOXSUSP2-2396,,,PHARMACY,1110.00,1500.00,6,5,0,7.5,TRUE
MIRINDA DRINK  50CL JAR,MIRINDADRINK-2397,,,DRINKS AND BEVERAGES,115.00,400.00,0,5,0,7.5,TRUE
MISO-FEM X 4 TABS PACK,MISOFEMX4TAB-2398,,,PHARMACY,437.63,700.00,1,5,0,7.5,TRUE
MISOPT EYE DROPS X 1 BOTTLE,MISOPTEYEDRO-2399,,,PHARMACY,5000.00,6800.00,0,5,0,7.5,TRUE
MIST ALBA (MOKO) SUSP  200ML BOTTLE,MISTALBAMOKO-2400,,,PHARMACY,745.00,1100.00,4,5,0,7.5,TRUE
MIST KAOLIN (MOKO) SUSP  200ML BOTTLE,MISTKAOLINMO-2401,,,PHARMACY,835.00,1200.00,0,5,0,7.5,TRUE
MIST MAG (MOKO) SUSP  200ML BOTTLE,MISTMAGMOKOS-2402,,,PHARMACY,630.00,1000.00,31,5,0,7.5,TRUE
MIST MAG(FIDSON)  200ML X 50 BOTTLE,MISTMAGFIDSO-2403,,,PHARMACY,595.98,900.00,0,5,0,7.5,TRUE
MIST POT. CIT. (MOKO) SYR  200M BOTTLE,MISTPOTCITMO-2404,,,PHARMACY,950.00,1300.00,0,5,0,7.5,TRUE
MIXADIN TABS  X 25 FOIL STRIP,MIXADINTABSX-2405,,,PHARMACY,226.20,500.00,73,5,0,7.5,TRUE
MIXAGRIP TABS  X 25 BLISTER,MIXAGRIPTABS-2406,,,PHARMACY,336.00,500.00,7,5,0,7.5,TRUE
MIXANAL TABS  X 25 FOIL STRIP,MIXANALTABSX-2407,,,PHARMACY,204.00,300.00,0,5,0,7.5,TRUE
MIXTARD 30 HM INJ 100UNIT 10ML VIALS,MIXTARD30HMI-2408,,,PHARMACY,14500.00,20000.00,10,5,0,7.5,TRUE
MIXTARD INSULIN PEN,MIXTARDINSUL-2409,,,PHARMACY,8200.00,11000.00,5,5,0,7.5,TRUE
MOJOMAX CHOCOLATE,MOJOMAXCHOCO-2410,,,PHARMACY,1208.33,1700.00,16,5,0,7.5,TRUE
MOJOMAX DRINK,MOJOMAXDRINK-2411,,,PHARMACY,875.00,1300.00,18,5,0,7.5,TRUE
MOLFIX ECO PACK,MOLFIXECOPAC-2412,,,HOUSEHOLD ITEMS,4275.00,5200.00,4,5,0,7.5,TRUE
MOLFIX ECO PANT PACK,MOLFIXECOPAN-2413,,,HOUSEHOLD ITEMS,5950.00,6800.00,0,5,0,7.5,TRUE
MOLFIX JUMBO PACK,MOLFIXJUMBOP-2414,,,HOUSEHOLD ITEMS,11066.67,12800.00,0,5,0,7.5,TRUE
MOLFIX JUMBO PANT,MOLFIXJUMBOP-2415,,,HOUSEHOLD ITEMS,14166.67,16200.00,10,5,0,7.5,TRUE
MOLFIX S/S PANT PACK,MOLFIXSSPANT-2416,,,HOUSEHOLD ITEMS,1520.00,1800.00,28,5,0,7.5,TRUE
MOLFIX S/S PCS,MOLFIXSSPCS-2417,,,HOUSEHOLD ITEMS,1090.00,1300.00,18,5,0,7.5,TRUE
MOLFIX WIPES PCS,MOLFIXWIPESP-2418,,,System,550.00,700.00,0,5,0,7.5,TRUE
MOLPED PAD X 1 PACK,MOLPEDPADX1P-2419,,,FOOD ITEMS,638.89,900.00,69,5,0,7.5,TRUE
MOLPED PANTY LINER,MOLPEDPANTYL-2420,,,COSMETICS,1791.67,2300.00,19,5,0,7.5,TRUE
MONOMIN  PLUS SYR  100ML BOTTLE,MONOMINPLUSS-2421,,,System,315.00,500.00,0,5,0,7.5,TRUE
MONOMIN PLUS SYR  200ML BOTTLE,MONOMINPLUSS-2422,,,System,1300.00,1800.00,3,5,0,7.5,TRUE
MONOMIN SYRUP 200ML,MONOMINSYRUP-2423,,,PHARMACY,585.83,0.00,7,5,0,7.5,TRUE
MONSTER ENERGY DRINK 440ML CAN,MONSTERENERG-2424,,,DRINKS AND BEVERAGES,437.50,1200.00,7,5,0,7.5,TRUE
MONTELUKAST (ACCORD) TAB 10MG,MONTELUKASTA-2425,,,PHARMACY,900.00,1100.00,3,5,0,7.5,TRUE
MONTELUKAST (MILPHARM) 5MG X28 SACHET,MONTELUKASTM-2426,,,PHARMACY,0.00,0.00,0,5,0,7.5,TRUE
MONTIGET 4MG BLISTER,MONTIGET4MGB-2427,,,PHARMACY,1075.00,1500.00,5,5,0,7.5,TRUE
MONTIGET TAB 10MG X 28 BLISTER,MONTIGETTAB1-2428,,,PHARMACY,1392.50,1900.00,5,5,0,7.5,TRUE
MONTIGET TAB 5MG X28 BLISTER,MONTIGETTAB5-2429,,,System,1262.50,1700.00,6,5,0,7.5,TRUE
MONTRAL 10/5MG PACK,MONTRAL105MG-2430,,,PHARMACY,2500.00,3400.00,4,5,0,7.5,TRUE
MORTEIN INSECTICIDE 300ML SPRAY CAN,MORTEININSEC-2431,,,HOUSEHOLD ITEMS,2358.20,3200.00,7,5,0,7.5,TRUE
MORTEIN INSECTICIDE 600ML TIN,MORTEININSEC-2432,,,HOUSEHOLD ITEMS,4222.22,6200.00,11,5,0,7.5,TRUE
MOSEGOR SYR 100ML BOTTLE,MOSEGORSYR10-2433,,,PHARMACY,3260.00,4500.00,0,5,0,7.5,TRUE
MOSEGOR TABS 0.5MG X 30 BLISTER,MOSEGORTABS0-2434,,,PHARMACY,3358.21,5000.00,1,5,0,7.5,TRUE
MOSQUITO NET PERMA NET,MOSQUITONETP-2435,,,PHARMACY,3000.00,4200.00,7,5,0,7.5,TRUE
MOTILITY BOOST FOR MEN X60 JAR,MOTILITYBOOS-2436,,,PHARMACY,36000.00,46800.00,0,5,0,7.5,TRUE
MOTILIUM TABS 10MG X 30 PER TABLET,MOTILIUMTABS-2437,,,System,164.33,220.00,0,5,0,7.5,TRUE
MOUTH SPRAY (FRESH BREATH/STAYCOOL/ZERO),MOUTHSPRAYFR-2438,,,PHARMACY,676.67,1000.00,0,5,0,7.5,TRUE
MOVATE CREAM 30G TUBE,MOVATECREAM3-2439,,,PHARMACY,332.50,500.00,0,5,0,7.5,TRUE
MOVE FREE ADVANCED PLUS X 120 T JAR,MOVEFREEADVA-2440,,,PHARMACY,0.00,11000.00,2,5,0,7.5,TRUE
MOXIFLOXACIN (FANYMOX) EYE DROP,MOXIFLOXACIN-2441,,,PHARMACY,1500.00,2200.00,1,5,0,7.5,TRUE
MOXIFLOXACIN EYEDROP ARISTO,MOXIFLOXACIN-2442,,,PHARMACY,3730.00,5100.00,0,5,0,7.5,TRUE
MOXIFLOXACIN(HESS) EYE DROPS 5M BOTTLE,MOXIFLOXACIN-2443,,,System,2395.00,3200.00,0,5,0,7.5,TRUE
MOXIFORTE EYE DROP (MOXIFLOXACIN),MOXIFORTEEYE-2444,,,PHARMACY,1500.00,2000.00,0,5,0,7.5,TRUE
MOXIGET  400MG PACK,MOXIGET400MG-2445,,,System,0.00,2000.00,0,5,0,7.5,TRUE
MOXITIN (AMOXICILLIN INJ 500MG) VIAL,MOXITINAMOXI-2446,,,PHARMACY,495.00,0.00,4,5,0,7.5,TRUE
MR GECKO 300ML S/S,MRGECKO300ML-2447,,,HOUSEHOLD ITEMS,1333.33,1700.00,20,5,0,7.5,TRUE
MR GECKO 600ML B/S,MRGECKO600ML-2448,,,HOUSEHOLD ITEMS,1750.00,2500.00,23,5,0,7.5,TRUE
MUCUS EXTRACTOR   X 25 PCS,MUCUSEXTRACT-2449,,,PHARMACY,236.00,350.00,0,5,0,7.5,TRUE
MUPIDERN OINTMENT   15G TUBE,MUPIDERNOINT-2450,,,PHARMACY,3200.00,4500.00,5,5,0,7.5,TRUE
MUPIROCIN CREAM POCCO TUBE,MUPIROCINCRE-2451,,,PHARMACY,1800.00,3000.00,0,5,0,7.5,TRUE
MY BOY BABY MILK 454G TIN,MYBOYBABYMIL-2452,,,FOOD ITEMS,7083.33,8500.00,44,5,0,7.5,TRUE
MY MY HERBAL TOOTHPASTE 145G TUBE,MYMYHERBALTO-2453,,,HOUSEHOLD ITEMS,560.00,700.00,1,5,0,7.5,TRUE
MY MY TOOTH PASTE RED 125G TUBE,MYMYTOOTHPAS-2454,,,HOUSEHOLD ITEMS,466.67,700.00,13,5,0,7.5,TRUE
MYCOTA CREAM  25G TUBE,MYCOTACREAM2-2455,,,System,950.00,1300.00,24,5,0,7.5,TRUE
MYCOTA POWDER BOTTLE,MYCOTAPOWDER-2456,,,System,0.00,2500.00,0,5,0,7.5,TRUE
MYCOTEN BABY CREAM TUBE,MYCOTENBABYC-2457,,,PHARMACY,780.00,1200.00,3,5,0,7.5,TRUE
MYCOTEN CREAM 20G TUBE,MYCOTENCREAM-2458,,,PHARMACY,876.00,1200.00,1,5,0,7.5,TRUE
MYCOTEN PLUS VAGINAL CREAM 35G,MYCOTENPLUSV-2459,,,PHARMACY,1630.00,2400.00,25,5,0,7.5,TRUE
MYCOTEN PLUS VAGINAL TAB,MYCOTENPLUSV-2460,,,PHARMACY,2000.00,2800.00,21,5,0,7.5,TRUE
MYCOTEN SOLUTION 75ML BOTTLE,MYCOTENSOLUT-2461,,,System,1800.00,2500.00,4,5,0,7.5,TRUE
MYCOTEN VAGINAL CREAM  35G,MYCOTENVAGIN-2462,,,PHARMACY,1638.00,2300.00,4,5,0,7.5,TRUE
MYCOTEN VAGINAL TAB,MYCOTENVAGIN-2463,,,PHARMACY,1629.00,2300.00,1,5,0,7.5,TRUE
MYCROGYNON X 20 TABS PACK,MYCROGYNONX2-2464,,,PHARMACY,685.00,900.00,10,5,0,7.5,TRUE
MYLOVAS 2.5MG,MYLOVAS25MG-2465,,,PHARMACY,1466.67,2000.00,0,5,0,7.5,TRUE
MYLOVASC 5MG,MYLOVASC5MG-2466,,,PHARMACY,1966.67,2700.00,18,5,0,7.5,TRUE
MYO-INOSITOL N/F X 120,MYOINOSITOLN-2467,,,PHARMACY,28000.00,39100.00,2,5,0,7.5,TRUE
MYOSPAZ TAB BLISTER,MYOSPAZTABBL-2468,,,PHARMACY,1810.00,2500.00,8,5,0,7.5,TRUE
NACET RAZOR BLADE X 20 PCS,NACETRAZORBL-2469,,,System,125.00,200.00,1,5,0,7.5,TRUE
NADI CAPSULE,NADICAPSULE-2470,,,PHARMACY,1700.00,3200.00,1,5,0,7.5,TRUE
NAIR HAIR REMOVER,NAIRHAIRREMO-2471,,,PHARMACY,1500.00,2000.00,0,5,0,7.5,TRUE
NAN 1 BABY MILK 400G TIN,NAN1BABYMILK-2472,,,FOOD ITEMS,9166.67,11000.00,14,5,0,7.5,TRUE
NAN 2 BABY MILK 400G TIN,NAN2BABYMILK-2473,,,FOOD ITEMS,9166.67,10500.00,27,5,0,7.5,TRUE
NAN 3 BABY  MILK  400G TIN,NAN3BABYMILK-2474,,,FOOD ITEMS,8904.17,10200.00,23,5,0,7.5,TRUE
NASCO CORNFLAKES 350G PACK,NASCOCORNFLA-2475,,,FOOD ITEMS,2350.00,2600.00,5,5,0,7.5,TRUE
NASCO CORNFLAKES 500G PACK,NASCOCORNFLA-2476,,,FOOD ITEMS,1500.00,3200.00,0,5,0,7.5,TRUE
NASODYNE ADULT SYR,NASODYNEADUL-2477,,,PHARMACY,800.00,1100.00,20,5,0,7.5,TRUE
NASODYNE CHILD SYR.,NASODYNECHIL-2478,,,PHARMACY,650.00,900.00,15,5,0,7.5,TRUE
NASODYNE COUGH SYR + PROMETH,NASODYNECOUG-2479,,,PHARMACY,950.00,1500.00,10,5,0,7.5,TRUE
NAT B CAPS  X 30 SACHET,NATBCAPSX30S-2480,,,PHARMACY,2665.00,3700.00,9,5,0,7.5,TRUE
NAT-E  X 30 CAPS 400I.U JAR,NATEX30CAPS4-2481,,,System,0.00,100.00,0,5,0,7.5,TRUE
NATRILIX SR TABS 1.5MG X 30 BLISTER,NATRILIXSRTA-2482,,,PHARMACY,10500.00,14200.00,0,5,0,7.5,TRUE
NATRIXAM TABS 1.5/10MG X 30 BLISTER,NATRIXAMTABS-2483,,,PHARMACY,833.33,1800.00,0,5,0,7.5,TRUE
NATRIXAM TABS 1.5/5MG X 30 BLISTER,NATRIXAMTABS-2484,,,PHARMACY,700.00,1000.00,2,5,0,7.5,TRUE
NATTOENZYM TABS  X 10 X 30 PACK,NATTOENZYMTA-2485,,,PHARMACY,4925.00,9000.00,0,5,0,7.5,TRUE
NATURE BENEFIT H/S/N GUMMIES JAR,NATUREBENEFI-2486,,,PHARMACY,12000.00,18000.00,2,5,0,7.5,TRUE
NAZANEEN SUSP,NAZANEENSUSP-2487,,,PHARMACY,2200.00,3000.00,0,5,0,7.5,TRUE
NCP 100ML,NCP100ML-2488,,,PHARMACY,1100.00,1500.00,21,5,0,7.5,TRUE
NCP 200ML,NCP200ML-2489,,,System,1300.00,1700.00,2,5,0,7.5,TRUE
NCP 50ML,NCP50ML-2490,,,PHARMACY,0.00,400.00,0,5,0,7.5,TRUE
NEBILONG TABS 5MG X 30 BLISTER,NEBILONGTABS-2491,,,PHARMACY,1433.33,2000.00,7,5,0,7.5,TRUE
NEBILONG-H TABS 5/12.5MG X 30 BLISTER,NEBILONGHTAB-2492,,,PHARMACY,1498.33,2100.00,0,5,0,7.5,TRUE
NECTACLAV 228.5MG 100ML,NECTACLAV228-2493,,,PHARMACY,2300.00,3200.00,0,5,0,7.5,TRUE
NECTADINE TAB 10MG BLISTER,NECTADINETAB-2494,,,PHARMACY,70.00,400.00,102,5,0,7.5,TRUE
NECTAMIN SYR 200ML,NECTAMINSYR2-2495,,,PHARMACY,2995.00,4200.00,8,5,0,7.5,TRUE
NECTARFER-Z SYR BOTTLE,NECTARFERZSY-2496,,,PHARMACY,2825.00,4000.00,6,5,0,7.5,TRUE
NECTRANOX BLISTER,NECTRANOXBLI-2497,,,PHARMACY,1575.00,2200.00,7,5,0,7.5,TRUE
NEEDLE  21G/23G X 100 PCS,NEEDLE21G23G-2498,,,PHARMACY,19.50,25.00,453,5,0,7.5,TRUE
NEFIXIME 400MG TAB X10,NEFIXIME400M-2499,,,PHARMACY,1485.00,1900.00,4,5,0,7.5,TRUE
NEFIXIME SUSP 60ML BOTTLE,NEFIXIMESUSP-2500,,,PHARMACY,2022.91,2800.00,2,5,0,7.5,TRUE
NELBMENTIN 1.2G,NELBMENTIN12-2501,,,PHARMACY,685.00,1000.00,0,5,0,7.5,TRUE
NEMECLOX SUSP,NEMECLOXSUSP-2502,,,PHARMACY,950.00,1300.00,10,5,0,7.5,TRUE
NEMOXIL 250MG DISPERSIBLE TAB,NEMOXIL250MG-2503,,,PHARMACY,480.00,700.00,0,5,0,7.5,TRUE
NEMOXIL SUSP 60ML,NEMOXILSUSP6-2504,,,PHARMACY,480.00,700.00,37,5,0,7.5,TRUE
NEOBACIN (DRUGFIELD) POWDER  5G BOTTLE,NEOBACINDRUG-2505,,,System,475.00,700.00,5,5,0,7.5,TRUE
NEOCLAV X 14 TABS 625MG PACK,NEOCLAVX14TA-2506,,,System,0.00,2400.00,0,5,0,7.5,TRUE
NEOCLAV X14 TABS 1G PACK,NEOCLAVX14TA-2507,,,PHARMACY,0.00,2500.00,0,5,0,7.5,TRUE
NEOFYLIN SYR X 1 BOTTLE,NEOFYLINSYRX-2508,,,PHARMACY,890.00,1300.00,64,5,0,7.5,TRUE
NEO-MEDROL LOTION  25ML BOTTLE,NEOMEDROLLOT-2509,,,PHARMACY,9237.50,12000.00,0,5,0,7.5,TRUE
NEO-PRESOL LOTION 25ML BOTTLE,6156000081359,,,PHARMACY,2698.00,3700.00,26,5,0,7.5,TRUE
NEOSKIN CREAM X 1 PACK,NEOSKINCREAM-2511,,,PHARMACY,645.00,1000.00,49,5,0,7.5,TRUE
NEOTINCOL CREAM 25G TUBE,NEOTINCOLCRE-2512,,,PHARMACY,950.00,1500.00,0,5,0,7.5,TRUE
NEOVATE CREAM 30G,NEOVATECREAM-2513,,,PHARMACY,600.00,1000.00,1,5,0,7.5,TRUE
NEPAFENAC EYEDROP EPAFIX BOTTLE,NEPAFENACEYE-2514,,,PHARMACY,2100.00,3000.00,3,5,0,7.5,TRUE
NEPAFENAC EYEDROP NEPATREX 5ML,NEPAFENACEYE-2515,,,PHARMACY,1000.00,1400.00,0,5,0,7.5,TRUE
NEROS VITAMIN C + GLUCOSE PACK,NEROSVITAMIN-2516,,,PHARMACY,325.00,450.00,8,5,0,7.5,TRUE
NERVE AND BONE LINT(MOKO) X 48 BOTTLE,NERVEANDBONE-2517,,,PHARMACY,1164.00,1600.00,3,5,0,7.5,TRUE
NESOL BACT LOTION,NESOLBACTLOT-2518,,,PHARMACY,2000.00,3000.00,8,5,0,7.5,TRUE
NEURACALM  75MG X 30 BLISTER,NEURACALM75M-2519,,,PHARMACY,2833.33,3900.00,0,5,0,7.5,TRUE
NEURACALM 150MG TABS SACHET,NEURACALM150-2520,,,System,3305.79,4600.00,7,5,0,7.5,TRUE
NEUROBION TAB BLISTER,NEUROBIONTAB-2521,,,PHARMACY,3175.00,3500.00,0,5,0,7.5,TRUE
NEUROGAB TABS 75MG X 28 BLISTER,NEUROGABTABS-2522,,,PHARMACY,1881.00,2500.00,6,5,0,7.5,TRUE
NEUROGESIC  EXTRA CREAM 35GM TUBE,NEUROGESICEX-2523,,,PHARMACY,1200.00,1700.00,8,5,0,7.5,TRUE
NEUROGESIC CREAM 85GM TUBE,6156000081342,,,PHARMACY,2145.00,2900.00,6,5,0,7.5,TRUE
