FADOB PHARMACY & STORES
List of Items
Name,Alias,Group Name,Op. Amount,Op. Stock(Main),Sale Price,Purc. Price
LEMSIP X 5 PACK,,System,0.00,0,"2,000.00",0.00
LETROZOLE (TEVA)  TABS 2.5 X 28 PACK,,System,"-5,200.00",-4,"2,600.00",0.00
LETROZOLE 2.5MG (AMAROX) X 28 PACK,,PHARMACY,"15,000.00",2,"10,200.00","7,500.00"
LETROZOLE 2.5MG (GLENMARK) X 28 SACHET,,System,0.00,-10,"1,300.00",0.00
LETROZOLE 2.5MG BAFNA PACK,,PHARMACY,0.00,0,"4,000.00","3,000.00"
LEVKAST TAB BLISTER MONTIGET/LEVOCETRIZI,,PHARMACY,"10,951.11",8,"2,500.00","1,733.33"
LEVOFEM X 28 TABS PACK,,PHARMACY,"30,052.57",66,700.00,460.00
LEVOFEM X 84 PACK,,PHARMACY,"-53,841.67",-31,"2,000.00","1,041.67"
LEVOFLOXACIN (ADMICIN) 500MG,,PHARMACY,"-1,600.00",-2,800.00,600.00
LEVOFLOXACIN 500MG INFUSION,,PHARMACY,"7,680.00",6,"1,800.00","1,310.00"
LEVOFLOXACIN 500MG LEBAL/CEMCEE/PIVOLOCI,,PHARMACY,"1,299.85",2,"1,500.00",645.00
LEVOFLOXACIN 500mg LEVOTEX,,PHARMACY,0.00,0,"2,400.00","1,750.00"
LEVOFLOXACIN 500MG PKN / KRISHAT,,PHARMACY,800.00,1,"1,500.00",800.00
LEVOFLOXACIN 500MG SAMJONES,,PHARMACY,"2,600.00",2,"2,000.00","1,300.00"
LEVOFLOXACIN 500MG X10 (KESSINGTON),,PHARMACY,890.00,1,"1,200.00",890.00
LEVOSTAT TABS 500MG PACK,,PHARMACY,0.00,0,"1,100.00",850.00
LEVOTHYROXINE 100MCG ACCORD PACK,,PHARMACY,"3,600.00",2,"2,400.00","1,800.00"
LEVOTHYROXINE 100MG (MECURYPHAR PACK,,PHARMACY,"22,645.20",11,"4,500.00","3,000.00"
LEVOTHYROXINE 50mg (ACCORD),,PHARMACY,"-7,200.00",-3,"2,400.00","1,625.00"
LEVOTHYROXINE 50MG (MECURYPHARM PACK,,PHARMACY,"17,069.05",9,"4,200.00","2,800.00"
LEVOTHYROXINE TAB 50MCG PACK HILLCROSS,,PHARMACY,"11,000.00",5,"3,300.00","2,200.00"
LEVOTIL TABS 500MG PACK,,PHARMACY,"-5,400.00",-3,"1,800.00","1,190.00"
LEVOXIN 500MG,,PHARMACY,"2,470.00",1,"3,300.00","2,470.00"
LEVOXIN 750MG,,PHARMACY,0.00,0,"4,500.00",0.00
LEWAR BAR SOAP,,COSMETICS,"26,400.00",24,"1,400.00","1,100.00"
LEXOTAN TABS 3MG X 100 PCS,,System,"-1,600.00",-38,50.00,40.00
L-FLOX 500MG PACK,,PHARMACY,"8,362.95",6,"2,000.00","1,450.00"
L-FLOX TABS 750MG PACK,,PHARMACY,"22,989.89",11,"2,900.00","2,095.00"
L-GLUTATHIONE 13 IN 1 GUMMIES DAYNEE,,PHARMACY,0.00,0,"9,500.00",0.00
L-GLUTATHIONE P/P 500MG X30 CAP JAR,,PHARMACY,"7,980.00",1,"10,500.00","7,980.00"
LIBIDO MAX CAPS X 30 PACK,,System,0.00,0,"13,300.00",0.00
LIBMAX X60 CAPS,,PHARMACY,0.00,0,"10,600.00","7,525.00"
LIBRE TIZANIDINE 2MG PACK,,PHARMACY,"64,350.60",45,"2,000.00","1,480.00"
LICOGEN CAPS 500MG X 12 PACK,,System,0.00,0,400.00,0.00
LIFELONG FAT BURNER THERAPY X60 JAR,,PHARMACY,"12,900.00",1,"19,500.00","12,900.00"
LIFEMOTIL CAP LOPERAMIDE BLISTER,,PHARMACY,-400.00,-2,200.00,38.00
LIGABA  150MG SACHET,,System,"-1,800.00",-3,"1,800.00",0.00
LIGABA TABS 75MG X 30 BLISTER,,System,"40,264.68",14,"3,900.00","2,860.00"
LILIVITE DROP BOTTLE,,PHARMACY,0.00,0,"1,500.00",900.00
LIMOUSINE CHOCOLATE,,CHOCOLATES,"2,100.00",14,200.00,150.00
LINAJEN 5MG BLISTER,,PHARMACY,"18,440.74",4,"6,700.00","4,933.33"
LINCOMYCIN CAPS 500MG PACK GENERIC,,PHARMACY,"1,800.77",2,"2,000.00","1,300.00"
LINEKER CHOCOLATE,,CHOCOLATES,"-7,166.66",-29,750.00,229.17
LINO CHOCOLATE,,CHOCOLATES,750.00,4,300.00,187.50
LIP BALM,,HOUSEHOLD ITEMS,0.00,0,500.00,361.11
LIPITOR TABS 10MG X 30 BLISTER,,System,"14,659.78",2,"10,300.00","7,661.67"
LIPITOR TABS 20MG X 30 BLISTER,,System,"68,954.99",9,"10,400.00","7,661.67"
LIPITOR TABS 40MG X 30 BLISTER,,System,"45,970.00",6,"10,400.00","7,661.67"
LIPOTRIAD DRY EYES X 60 CAPS JAR,,PHARMACY,0.00,0,"12,900.00","9,950.00"
LIQUID IRON SYR 100ML BOTTLE,,PHARMACY,"9,101.61",14,900.00,670.00
LIQUID IRON SYR 200ML BOTTLE,,HOUSEHOLD ITEMS,"9,848.15",10,"1,600.00","1,050.00"
LIQUID PARAFFIN (MOKO) SYR  200 BOTTLE,,PHARMACY,"27,538.83",20,"2,000.00","1,442.00"
LIQUID PARAFIN SYR GALWAYS,,PHARMACY,"-1,700.00",-1,"1,700.00","1,295.00"
LIQUID QUININE (MOKO)  SYR 200M BOTTLE,,PHARMACY,"2,768.00",4,900.00,692.00
LISINOPRIL (BRISTOL) TABS 20MG BLISTER,,PHARMACY,0.00,0,350.00,0.00
LISINOPRIL (POCCO)  TABS 10MG X BLISTER,,PHARMACY,"7,991.28",29,550.00,275.56
LISINOPRIL (POCCO)  TABS 5MG X BLISTER,,PHARMACY,0.00,0,300.00,219.02
LISINOPRIL (POCCO) 5MG X 28,,PHARMACY,"2,420.00",11,300.00,220.00
LISINOPRIL (TEVA) TABS 10MG X 2 BLISTER,,PHARMACY,"40,419.24",48,"1,500.00","1,000.00"
LISINOPRIL (TEVA) TABS 20MG X 2 BLISTER,,PHARMACY,"45,641.46",40,"2,500.00","1,500.00"
LISINOPRIL (TEVA) TABS 5MG X 28 BLISTER,,PHARMACY,"24,831.25",29,"1,500.00","1,100.00"
LISINOPRIL 10MG BLISTER ZISTY BLISTER,,PHARMACY,"22,200.00",60,500.00,370.00
LISINOPRIL CRESENT 20MG SACHET,,PHARMACY,"8,700.00",12,"1,000.00",725.00
LISINOPRIL PHARMAMAX  TABS 10MG BLISTER,,PHARMACY,"61,848.08",131,700.00,483.08
LISINOPRIL PHARMAMAX TABS 5MG BLISTER,,PHARMACY,"25,571.74",62,600.00,409.69
LISITAB 10MG BLISTER,,PHARMACY,"10,500.00",40,400.00,275.00
LISTERINE MOUTH WASH 250ML BOTTLE,,HOUSEHOLD ITEMS,"30,000.00",8,"4,300.00","3,750.00"
LISTERINE MOUTH WASH 500ML JAR,,HOUSEHOLD ITEMS,"46,666.68",8,"6,700.00","5,833.33"
LIVE JAR,,PHARMACY,0.00,0,0.00,0.00
LIVER DEFENSE ORGANIC HEALTH PACK,,PHARMACY,0.00,0,"4,300.00","3,500.00"
LIVITHER 80/480,,PHARMACY,0.00,0,500.00,350.00
LIVOLIN FORTE X 30 CAPS PACK,,PHARMACY,"-35,400.00",-3,"11,800.00","8,595.00"
LODIUM CAPS 2MG X 10 PACK,,PHARMACY,"-12,600.00",-18,700.00,420.00
LODIUM CAPS 2MG X 100 BLISTER,,PHARMACY,"40,559.75",223,500.00,177.00
LOFNAC GEL TUBE X12,,PHARMACY,"6,552.20",11,"1,000.00",720.00
LOFNAC PLUS TABS PACK,,PHARMACY,"8,153.14",33,400.00,260.00
LOFNAC ROLL ON,,PHARMACY,"4,844.72",3,"2,500.00","1,800.00"
LOFNAC SUPP  PER PIECE,,PHARMACY,"35,720.00",76,700.00,380.00
LOFNAC TABS 100MG PACK,,PHARMACY,"10,008.26",53,300.00,180.00
LOKMAL DISPERSIBLE X 6 TABS SACHET,,PHARMACY,"38,477.68",70,900.00,490.00
LOKMAL QS ADULT  TABS X 6 PACK,,PHARMACY,"59,159.13",47,"1,800.00","1,250.00"
LOKMAL SUSP  60ML BOTTLE,,PHARMACY,"52,452.92",35,"2,000.00","1,500.00"
LOKMAL TAB 20/120 X24,,PHARMACY,"-22,100.00",-13,"1,700.00","1,209.86"
LONART DISPERSIBLE TABS 20MG/120 X6,,PHARMACY,0.00,0,300.00,0.00
LONART DS TABS 80/480MG PACK,8906009238180,PHARMACY,"748,087.54",342,"3,200.00","2,200.00"
LONART SUSP  60ML BOTTLE,,PHARMACY,"98,378.25",35,"4,500.00","3,100.00"
LONART X 12 TABS PACK,,PHARMACY,700.00,1,"1,000.00",800.00
LONART X 18 TABS PACK,,PHARMACY,"16,812.12",21,"1,200.00",800.00
LONART X 24 TABS PACK,,PHARMACY,"45,428.79",62,"1,200.00",700.00
LONDON GOLD JUNIOR TOOTHBRUSH PCS,,HOUSEHOLD ITEMS,0.00,0,150.00,0.00
LONDON GOLD LOVERS 2 IN 1 TOOTH PCS,,HOUSEHOLD ITEMS,0.00,-1,200.00,0.00
LONDON GOLD TOOTHBRUSH WITH CAS BOX,,HOUSEHOLD ITEMS,0.00,0,0.00,0.00
LONGRICH TOOTHPASTE X 1 PACK,,HOUSEHOLD ITEMS,"78,287.96",14,"6,900.00","5,700.00"
LOPERAMIDE (LOPRAMAX),,PHARMACY,"21,110.24",152,400.00,120.00
LORANAX TABS BLISTER,,PHARMACY,"9,931.41",53,500.00,200.00
LORATADINE SYR AFRAB 100ML,,PHARMACY,"10,666.26",12,"1,300.00",880.00
LORATADINE SYR AFRAB 60ML,,PHARMACY,"37,699.43",58,"1,000.00",650.00
LORATADINE TAB AFRAB BLISTER,,PHARMACY,"11,395.38",93,300.00,119.50
LORATYN TABS 10MG HOVID BLISTER,,PHARMACY,"213,791.00",333,"1,000.00",655.50
LOSARTAN (MULTICHRIS)   50MG X SACHET,,PHARMACY,"1,025.42",2,750.00,495.00
LOSARTAN (TEVA)  TABS 100MG X 2 BLISTER,,PHARMACY,"19,472.25",12,"2,500.00","1,750.00"
LOSARTAN 100MG BLISTER ANYITEX,,PHARMACY,"4,800.00",6,"1,200.00",800.00
LOSARTAN 100MG HEARTLIC BLISTER,,PHARMACY,-575.00,-1,800.00,550.00
LOSARTAN 100MG POCCO BLISTER,,PHARMACY,"-3,300.00",-3,"1,300.00",850.00
LOSARTAN 25MG LIFEBACK BLISTER,,PHARMACY,"20,063.84",38,800.00,533.33
LOSARTAN 25MG POCCO BLISTER,,PHARMACY,"1,760.00",4,600.00,440.00
LOSARTAN 25MG TAB X 28 TEVA BLISTER,,PHARMACY,"14,627.82",12,"1,900.00","1,250.00"
LOSARTAN 50MG ANTILA/ZMC BLISTER,,PHARMACY,"33,000.00",66,700.00,500.00
LOSARTAN 50MG BLISTER ANYITEX,,PHARMACY,0.00,0,700.00,500.00
LOSARTAN 50MG BLISTER LIFEBACK,,PHARMACY,"65,166.53",115,800.00,566.67
LOSARTAN 50MG POCCO BLISTER,,PHARMACY,"7,080.00",12,800.00,575.00
LOSARTAN(TEVA) TABS 50MG X 28 BLISTER,,PHARMACY,"11,789.11",8,"2,500.00","1,847.50"
LOTEXIN SOFTGEL CAP,,PHARMACY,"2,850.00",3,"1,800.00",950.00
LOTRIAL ENALAPRIL 10MG,,PHARMACY,"8,600.00",9,"1,300.00",955.56
LOXACLAV 228MG 100ML,,PHARMACY,0.00,0,"4,700.00","3,450.00"
LOXAGYL SUSP 125MG/5ML 100ML BOTTLE,,PHARMACY,"12,481.08",24,800.00,520.00
LOXAGYL TABS 200MG X 100 BLISTER,,PHARMACY,"16,155.32",173,200.00,95.50
LOXAGYL TABS 400MG X 100 BLISTER,,PHARMACY,"26,179.62",176,300.00,155.00
LOYA MILK REFIL 400G PACK,,FOOD ITEMS,0.00,0,"2,100.00","1,625.00"
LOYA MILK REFILL 750G SACHET,,FOOD ITEMS,0.00,0,"4,200.00","3,666.67"
LOZATAN H TABS  X 30 BLISTER,,PHARMACY,"6,059.35",4,"2,200.00","1,616.67"
LOZATAN TABS 25MG X 30 BLISTER,,PHARMACY,"-3,000.00",-2,"1,500.00","1,036.33"
LOZATAN TABS 50MG X 30 BLISTER,,PHARMACY,"-5,455.00",-3,"2,100.00","1,530.00"
LUBREX EYEDROP CARBOXYMETHYLCELLULOSE,,PHARMACY,"2,680.00",1,"3,700.00","2,680.00"
LUBRICA GEL TUBE,,PHARMACY,"17,817.96",8,"3,200.00","2,300.00"
LUCOZADE BOOST 500ML BOTTLE,,DRINKS AND BEVERAGES,"11,190.30",12,"1,200.00",916.67
LUCOZADE BOOST CAN,,DRINKS AND BEVERAGES,"3,600.00",9,600.00,400.00
LUCOZADE ENERGY 1L X 1 BOTTLE,,DRINKS AND BEVERAGES,"10,666.66",4,"3,200.00","2,666.67"
LUCOZADE ENERGY 380ML BOTTLE,,DRINKS AND BEVERAGES,"4,741.98",5,"1,200.00",958.33
LUMARTEM TABS 20/120 X 18 PACK,,PHARMACY,0.00,-1,650.00,0.00
LUMARTEM X 12 TABS PACK,,PHARMACY,0.00,0,700.00,520.00
LUMARTEM X 24 TABS ADULT PACK,,PHARMACY,"-16,789.50",-26,900.00,650.00
LUMARTEM X 6 TABS PACK,,PHARMACY,0.00,-1,250.00,0.00
LUMETHER FORTE TABS  X 6 PACK,,PHARMACY,0.00,-6,700.00,0.00
LUMIHALE+,,PHARMACY,"7,500.00",15,700.00,500.00
LUTER 80/480,,PHARMACY,"9,320.00",8,"1,500.00","1,165.00"
LUX SOAP 75G,,COSMETICS,"4,500.00",6,900.00,750.00
LYCOFER CAP PACK,,PHARMACY,"16,993.00",7,"3,400.00","2,455.00"
LYCOSET CAP PACK,,PHARMACY,"4,700.00",1,"6,500.00","4,700.00"
LYCOSET SYR 200ML BOTTLE,,PHARMACY,"3,812.00",2,"2,500.00","1,906.00"
LYNSUNATE 80/480MG,,PHARMACY,"41,000.00",20,"2,800.00","2,050.00"
LYNSUNATE SUSPENSION,,PHARMACY,"2,225.66",1,"2,900.00","2,225.67"
LYRICA CAPS 150MG X 28 BLISTER,,PHARMACY,"11,492.70",3,"15,500.00","3,830.90"
LYRICA CAPS 75MG X 28 BLISTER,,PHARMACY,"-30,400.00",-2,"15,200.00","11,249.00"
M & M CHOCOLATE 45G SACHET,,FOOD ITEMS,"-1,300.00",-1,"1,300.00","1,041.67"
M2-TONE X 20 TABS PACK,,PHARMACY,"31,069.36",6,"7,200.00","4,800.00"
MAALOX PLUS SUSP 150ML X 1 BOTTLE,,System,0.00,0,"1,500.00",0.00
MACA 500MG x JAR N/F,,PHARMACY,"47,800.00",3,"22,000.00","16,300.00"
MACA ROOT 2000MG PASSENT PER TAB,,PHARMACY,"-31,000.00",-38,200.00,"8,000.00"
MACLEANS COMPLETE CARE 140G TUBE,,HOUSEHOLD ITEMS,0.00,0,550.00,350.00
MACLEANS HERBAL TUBE,,HOUSEHOLD ITEMS,"2,800.00",8,550.00,350.00
MAGIC SHAVING CREAM 170G JAR,,HOUSEHOLD ITEMS,"25,380.94",4,"8,000.00","6,500.00"
MAGIC SHAVING POWDER 142G JAR,,HOUSEHOLD ITEMS,"112,062.28",7,"27,000.00","24,166.67"
MAGNAVIT CAP SACHET,,PHARMACY,700.00,2,500.00,350.00
MAGNESIUM 250MG X100 HEALTHPATH,,PHARMACY,"41,144.44",7,"11,500.00","8,500.00"
MAGNESIUM 250MG X100 N/F,,PHARMACY,0.00,0,"13,300.00","9,695.00"
MAGNESIUM 500MG X100 HEALTHPATH,,System,0.00,0,"14,000.00","9,595.00"
MAGNESIUM 500MG X100 N/F JAR,,PHARMACY,"22,705.00",2,"15,500.00","11,405.00"
MAGNESIUM 500MG X100 PASSENT JAR,,PHARMACY,0.00,0,"14,500.00","11,000.00"
MAGNESIUM 5-IN-1 COMPLEX  X90,,PHARMACY,0.00,0,"39,800.00","29,500.00"
MAGNESIUM GLYCINATE 360MG NORITE X90,,PHARMACY,0.00,0,"25,500.00","18,900.00"
MAGNESIUM GLYCINATE 400MG MEDPATH,,PHARMACY,0.00,0,"17,000.00","11,000.00"
MAGNESIUM GLYCINATE 400MG N/F,,PHARMACY,0.00,0,"35,100.00","26,000.00"
MALARIA TEST KIT HEALTH CHECK,,PHARMACY,"3,500.00",2,"2,400.00","1,750.00"
MALDOX  TABS X 3 PACK,,PHARMACY,"15,856.55",29,700.00,555.00
MALDOX DISPERSIBLE X3TABS,,PHARMACY,0.00,0,600.00,430.00
MALDOX SUSP BOTTLE,,PHARMACY,"7,275.33",9,"1,100.00",820.00
MALMORAL PACK CHYMORAL,,PHARMACY,"5,250.00",7,"1,200.00",750.00
MALTA GUINESS 330ML CAN,,DRINKS AND BEVERAGES,"15,000.00",25,750.00,600.00
MALTESERS X 1 SACHET,,CHOCOLATES,"30,141.86",28,"1,400.00","1,080.00"
MALTINA CAN CAN,,DRINKS AND BEVERAGES,"-1,700.00",-7,400.00,216.67
MALTINA PET X 1 JAR,,DRINKS AND BEVERAGES,0.00,0,250.00,200.00
MALUTHER 80/480 SOFTGEL PACK,,PHARMACY,"32,966.70",23,"2,500.00","1,400.00"
MAMALAIT 250MG JAR,,PHARMACY,"4,071.25",1,"6,100.00","4,495.00"
MAN-G TABS 100MG PACK,,PHARMACY,"6,650.00",35,500.00,190.00
MANIX X 20 CAPS PACK,,PHARMACY,"160,763.26",8,"27,700.00","20,500.00"
MANXTRA 10MG,,PHARMACY,750.00,1,"1,000.00",750.00
MAPIBU CAP BLISTER,,PHARMACY,"1,000.00",5,300.00,200.00
MARCAT 80/480 TAB,,PHARMACY,0.00,0,"1,200.00",600.00
MARCDERM CREAM,,PHARMACY,"9,500.00",10,"1,500.00",950.00
MARCFIX 325MG CAP PACK,,System,"-22,454.00",-4,"6,800.00","5,218.00"
MARCFIX SUSP 60ML BOTTLE,,PHARMACY,"48,000.00",16,"2,000.00","3,000.00"
MARCGESIC TABLET SACHET,,PHARMACY,"13,925.98",31,"1,000.00",470.00
MARCGLOBIN TONIC 200ML,,PHARMACY,0.00,0,"4,600.00","3,400.00"
MARCHEAT RUB CREAM TUBE,,PHARMACY,"4,938.12",5,"1,400.00","1,000.00"
MARCIL SUSP 200ML,,PHARMACY,0.00,0,"1,700.00","1,200.00"
MARCNOL 10/5MG BLISTER,,PHARMACY,"11,410.83",10,"1,600.00","1,133.33"
MARCNOL 5/2.5MG,,PHARMACY,0.00,0,500.00,600.00
MARCOBREX DHA SUSP,,PHARMACY,"-30,000.00",-20,"5,000.00","3,300.00"
MARCSON DIAPER CREAM,,PHARMACY,"-8,800.00",-4,"2,200.00","1,600.00"
MARIA'S SWEDISH BITTERS 500ML,,PHARMACY,"3,700.00",1,"5,200.00","3,700.00"
MARS CHOCOLATE X 52 PACK,,CHOCOLATES,"35,078.17",39,"1,200.00",916.67
MARVEL SKIMMED MILK 125MG,,DRINKS AND BEVERAGES,0.00,0,"3,000.00",0.00
MASCOLINO PERFUME,,HOUSEHOLD ITEMS,0.00,0,"6,500.00",0.00
MASCULAN LUB GEL STRAWBERRY 75M,,PHARMACY,"8,788.40",2,"6,200.00","4,394.20"
MASCULAN LUBRICANT GEL BOTTLE,,PHARMACY,"4,700.00",1,"6,200.00","4,700.00"
MATADOR PERFUME,,COSMETICS,"-3,500.00",-1,"3,500.00",0.00
MAXI TEARS EYEDROP,,PHARMACY,"2,500.00",1,"3,500.00","2,500.00"
MAXIDEX EYE DROPS 0.1% 5ML BOTTLE,,System,"3,700.00",1,"4,800.00","3,700.00"
MAXIQUINE SYR 60ML/5ML BOTTLE,,PHARMACY,"10,388.96",15,"1,000.00",685.00
MAXIQUINE TAB   X 10 BLISTER,,PHARMACY,"6,941.97",18,600.00,385.00
MAXIRON CAP PACK,,PHARMACY,"2,828.58",4,"1,000.00",750.00
MAXITONA CREAM 250ML JAR,,System,0.00,0,"1,430.00",0.00
MAXITROL EYE DROPS  5ML BOTTLE,,PHARMACY,"28,848.64",6,"7,000.00","4,800.00"
MAXITROL EYE OINTMENT  X 1 TUBE,,PHARMACY,"14,357.38",3,"6,800.00","4,815.00"
MAXIVISION  X120 CAPLET JAR,,PHARMACY,"13,250.00",1,"17,000.00","13,250.00"
MAXIVISION CAPS X 60 PACK,,System,0.00,0,300.00,177.00
MAXIVISION X30 CAPS JAR,,System,"19,430.40",2,"16,400.00","9,715.20"
MAXMORAL TAB PACK,,PHARMACY,"-8,900.00",-11,"1,200.00",750.00
MAXN-FUSE SUPPLEMENT X 1 PACK,,System,0.00,0,"19,000.00",0.00
MAXOLON * 42 JAR,,PHARMACY,"-2,000.00",-2,"1,500.00","1,000.00"
MAYDAY TOOTHBRUSH PCS,,System,0.00,0,250.00,0.00
MAYSEDYL EXPECTORANT SYR,,PHARMACY,"-1,500.00",-1,"1,500.00",500.00
MEBO OINT. 15G,,PHARMACY,"5,350.00",1,"7,200.00","5,350.00"
MECONERV FORTE X 30 CAPS SACHECT,,PHARMACY,"27,666.59",12,"3,300.00","2,414.00"
MECTIZAN (IVERMECTIN) TABS 3MG PCS,,System,"4,648.80",447,400.00,10.40
MEDAMIN CAP PACK,,PHARMACY,0.00,0,"3,700.00","2,680.00"
MEDAMIN SYRUP,,PHARMACY,0.00,0,"4,300.00","3,150.00"
MEDICA LOZENGES  X 36 BLISTER,,System,"35,663.48",39,"1,300.00",914.45
MEDICATED DUSTING POWDER 250G CAN,,HOUSEHOLD ITEMS,"10,090.61",7,"2,000.00","1,500.00"
MEDICATED DUSTING POWDER 80MG CAN,,System,"7,500.00",10,"1,200.00",750.00
MEDIK - 55 TABS  X 20 SACHET,,PHARMACY,"17,301.81",37,650.00,475.00
MEDITROL CAPS 0.25 MCG X 30 PACK,,System,"29,570.00",3,"13,300.00","9,785.00"
MEDMORAL TABS 5000IU X30 PACK,,PHARMACY,"-5,200.00",-5,"1,200.00",780.00
MEDRAX TABS 10MG X10 BLISTER,,System,"2,247.45",21,200.00,108.00
MEFENAMIC ACID 500MG (SILAXIN),,PHARMACY,"9,000.00",20,600.00,450.00
MEGA CALCIUM(N/F) BLISTER TABS BLISTER,,PHARMACY,"31,626.10",21,"2,100.00","1,535.00"
MEGA CALCUIM x60 JAR N/F,,PHARMACY,"19,777.50",2,"13,300.00","9,800.00"
MEGA XXL CHOCOLATE WAFFERS,,CHOCOLATES,"4,125.00",11,500.00,375.00
MEKO INHALER   X 6 BLISTER,,System,"7,644.28",25,500.00,305.77
MELANOV MR 60MG BLISTER GLICLAZIDE,,PHARMACY,0.00,0,"1,300.00",918.33
MELATONIN (MASON) TABS 3MG PCS,,System,0.00,0,60.00,0.00
MELATONIN (P/P) TABS 3MG X 120 JAR,,System,"-7,658.00",-2,"5,000.00","3,829.00"
MELATONIN 10MG X60 N/F,,PHARMACY,0.00,0,"17,900.00","13,200.00"
MELATONIN 5MG (N/FIELD) X 60,,PHARMACY,"42,149.40",5,"11,500.00","8,400.00"
MELATONIN 5MG (P/P) X 60 JAR,,System,"21,930.50",5,"7,300.00","4,386.10"
MELATONIN TABS 3MG X 60 {MASON} JAR,,System,0.00,0,"2,200.00",0.00
MELOCAP TABS 15MG PACK,,PHARMACY,"3,573.00",3,"1,800.00","1,200.00"
MELOCAP TABS 7.5MG PACK,,System,"1,884.00",2,"1,300.00",970.00
MELOTEARS EYE DROPS 10ML,,PHARMACY,"29,788.44",12,"3,500.00","2,555.00"
MELOXICAM X 10 (ONIFAM PHARM LT PACK,,System,0.00,6,500.00,0.00
MEMORIL FORTE CAPS X 30 PACK,,System,0.00,0,"2,200.00",0.00
MEMORY CODE X 60 JAR,,PHARMACY,"37,123.34",2,"26,000.00","19,250.00"
MEN ACTIVE (DOPPEL HERZ) CAPS X PACK,,System,0.00,0,"6,700.00","4,750.00"
MENOEASE NATUREFIELD X 60 PACK,,PHARMACY,0.00,0,"5,600.00",0.00
MENOPACE NIGHT X 30 PACK,,PHARMACY,0.00,0,"8,000.00",0.00
MENOPACE PLUS X 56 TABS PACK,,PHARMACY,"19,392.00",1,"28,300.00","21,800.00"
MENOPACE TABS X 30 PACK,,PHARMACY,0.00,0,"14,500.00","10,650.00"
MENTHODEX LOZENGES  X 24 SACHET,,PHARMACY,0.00,0,500.00,0.00
MENTHODEX SYR 100MLS,,PHARMACY,"57,280.61",12,"7,100.00","5,200.00"
MENTHODEX SYR 200ML BOTTLE,,PHARMACY,"26,708.06",4,"10,200.00","7,500.00"
MENTHOLATED DUSTING POWDER,6154000015329,COSMETICS,0.00,0,0.00,"1,881.00"
MENTOS CHEWY DRAGES/GUM/SWEET 3/100,,CHOCOLATES,"5,025.00",75,100.00,67.00
MENTOS GUM JAR B/S,,CHOCOLATES,"95,582.19",34,"3,400.00","2,833.33"
MENTOS GUM JAR S/S FOREIGN,,PHARMACY,"75,833.28",35,"2,600.00","2,166.67"
MENTOS GUM JAR S/S NIG,,CHOCOLATES,"60,971.96",34,"2,200.00","1,833.33"
MENTOS GUM SACHET,,FOOD ITEMS,"14,568.75",50,400.00,291.67
MENTOS GUM SMALLEST JAR,,PHARMACY,"38,805.00",39,"1,000.00",800.00
MENTOS LONG PCS,,CHOCOLATES,"-1,200.00",-3,400.00,177.18
MEPIRYL TABS 2MG X 30 BLISTER,,PHARMACY,"2,533.33",4,900.00,633.33
MEPIRYL TABS 4MG X 30 BLISTER,,PHARMACY,"6,426.21",6,"1,500.00","1,088.33"
MEPISAN CREAM 20G X 1 TUBE,,PHARMACY,0.00,0,"1,000.00",693.00
MEPRASIL  20MG CAP X 14 PACK,,PHARMACY,"30,771.02",28,"1,700.00","1,200.00"
MEROPENEM INJ CLARION,,PHARMACY,"18,000.00",3,"9,100.00","7,000.00"
MESOFIN TABLET,,PHARMACY,300.00,1,400.00,300.00
MESO-KET SHAMPOO 2% 120ML,,PHARMACY,"8,000.00",2,"9,800.00","7,280.00"
METAP XL 25MG BLISTER METOPROLOL,,PHARMACY,"4,600.00",6,"1,500.00",766.67
METAP XL 50MG BLISTER METOPROLOL,,PHARMACY,"5,996.00",6,"1,800.00",999.33
METAPRIM TAB BLISTER,,PHARMACY,"2,423.92",41,200.00,59.12
METFORMIN (SANDOZ)  TABS 500MG BLISTER,,PHARMACY,-972.22,-5,300.00,194.44
METFORMIN ACCESS 1000MG TAB.,,PHARMACY,-262.50,-1,400.00,262.50
METFORMIN TABS 500MG LIFEBACK BLISTER,,PHARMACY,"19,909.58",74,400.00,266.67
METFORMIN(SANDOZ) TABS 1000MG X BLISTER,,PHARMACY,0.00,0,600.00,429.79
METHOCARBAMOL 500MG PACK,,PHARMACY,"5,142.87",6,"1,300.00",900.00
METHOTREXATE (EBEWE) TABS 2.5MG PCS,,System,0.00,0,60.00,0.00
METHYLATED SPIRIT (MOKO)   200M BOTTLE,,PHARMACY,"67,477.20",63,"1,600.00","1,100.00"
METHYLATED SPIRIT (ROYAL PRIEST BOTTLE,,System,"8,050.00",23,450.00,350.00
METHYLATED SPIRIT 100ML LAONXY 100MLBO,,PHARMACY,"2,200.00",11,300.00,200.00
METHYLATED SPIRIT 100ML QUEEN 100ML,,PHARMACY,"2,580.20",13,400.00,200.00
METHYLATED SPIRIT 100ML QUICK AID,,PHARMACY,"16,702.82",93,300.00,200.00
METHYLATED SPIRIT 200ML (APPACO) BOTTLE,,System,"7,200.00",16,700.00,450.00
METHYLATED SPIRIT 200ML(GALWAYS BOTTLE,,PHARMACY,"1,817.77",2,"1,300.00",910.00
METHYLATED SPIRIT FAITH BOTTLE,,System,0.00,0,450.00,0.00
METHYLATED SPIRIT(LA ONYI)  200 BOTTLE,,PHARMACY,288.14,1,400.00,288.13
METHYLDOPA (KETHA),,PHARMACY,"15,510.00",47,500.00,330.00
